"id","location","gender","country","country_total"
6867,양천구,남,부탄,0
6868,양천구,남,모리셔스,0
6869,양천구,남,아이티,0
6870,양천구,남,쿠바,0
6871,양천구,남,콩고,0
6872,양천구,남,남수단공화국,0
6873,양천구,남,아이슬란드,0
6874,양천구,남,키프로스,1
6875,양천구,남,알바니아,0
6876,양천구,남,에스토니아,0
6877,양천구,남,트리니다드토바고,0
6878,양천구,남,베냉,0
6879,양천구,남,기니비사우,0
6880,양천구,남,차드,0
6881,양천구,남,에리트레아,0
6882,양천구,남,모리타니,0
6883,양천구,남,(영국외지민),0
6884,양천구,남,룩셈부르크,0
6885,양천구,남,소말리아,0
6886,양천구,남,마케도니아,0
6887,양천구,남,솔로몬군도,0
6888,양천구,남,바레인,0
6889,양천구,남,보츠와나,0
6890,양천구,남,중앙아프리카공화국,0
6891,양천구,남,카타르,0
6892,양천구,남,바하마,0
6893,양천구,남,바베이도스,0
6894,양천구,남,니제르,0
6895,양천구,남,세인트크리스토퍼네비스,0
6896,양천구,남,벨리즈,0
6897,양천구,남,몬테네그로,0
6898,양천구,남,보스니아-헤르체고비나,0
6899,양천구,남,파푸아뉴기니,0
6900,양천구,남,몰타,0
6901,양천구,남,코모로,0
6902,양천구,남,가이아나,0
6903,양천구,남,몰디브,0
6904,양천구,남,레소토,0
6905,양천구,남,수리남,0
6906,양천구,남,코소보,0
6907,양천구,남,스와질란드,0
6908,양천구,남,키리바시,0
6909,양천구,남,통가,0
6910,양천구,남,나우루,0
6911,양천구,남,바누아투,0
6912,양천구,남,세인트루시아,0
6913,양천구,남,팔라우,0
6914,양천구,남,나미비아,0
6915,양천구,남,적도기니,0
6916,양천구,남,도미니카연방,0
6917,양천구,남,카보베르데,0
6918,양천구,남,그레나다,0
6919,양천구,남,기타,0
6920,양천구,여,한국계중국인,839
6921,양천구,여,중국,474
6922,양천구,여,베트남,235
6923,양천구,여,우즈베키스탄,21
6924,양천구,여,캄보디아,12
6925,양천구,여,필리핀,85
6926,양천구,여,인도네시아,4
6927,양천구,여,네팔,3
6928,양천구,여,태국,23
6929,양천구,여,스리랑카,0
6930,양천구,여,미국,58
6931,양천구,여,미얀마,3
6932,양천구,여,일본,112
6933,양천구,여,몽골,39
6934,양천구,여,(타이완),98
6935,양천구,여,방글라데시,3
6936,양천구,여,파키스탄,2
6937,양천구,여,카자흐스탄,2
6938,양천구,여,인도,2
6939,양천구,여,러시아(연방),19
6940,양천구,여,캐나다,18
6941,양천구,여,키르기즈,0
6942,양천구,여,영국,7
6943,양천구,여,프랑스,2
6944,양천구,여,이집트,0
6945,양천구,여,우크라이나,3
6946,양천구,여,말레이시아,4
6947,양천구,여,독일,1
6948,양천구,여,나이지리아,0
6949,양천구,여,남아프리카공화국,1
6950,양천구,여,동티모르,0
6951,양천구,여,(홍콩),7
6952,양천구,여,오스트레일리아,4
6953,양천구,여,시리아,0
6954,양천구,여,이란,1
6955,양천구,여,가나,0
6956,양천구,여,사우디아라비아,0
6957,양천구,여,카메룬,0
6958,양천구,여,터키,0
6959,양천구,여,싱가포르,1
6960,양천구,여,뉴질랜드,1
6961,양천구,여,에티오피아,0
6962,양천구,여,브라질,1
6963,양천구,여,노르웨이,0
6964,양천구,여,이탈리아,0
6965,양천구,여,라오스,2
6966,양천구,여,모로코,1
6967,양천구,여,우간다,1
6968,양천구,여,아일랜드,1
6969,양천구,여,한국계러시아인,1
6970,양천구,여,스페인,2
6971,양천구,여,네덜란드,0
6972,양천구,여,멕시코,1
6973,양천구,여,예멘,0
6974,양천구,여,아랍에미리트연합,0
6975,양천구,여,타지키스탄,0
6976,양천구,여,스웨덴,1
6977,양천구,여,폴란드,1
6978,양천구,여,라이베리아,0
6979,양천구,여,케냐,0
6980,양천구,여,이라크,0
6981,양천구,여,요르단,0
6982,양천구,여,세네갈,0
6983,양천구,여,벨기에,1
6984,양천구,여,페루,1
6985,양천구,여,수단,0
6986,양천구,여,콜롬비아,0
6987,양천구,여,아프가니스탄,0
6988,양천구,여,스위스,0
6989,양천구,여,루마니아,0
6990,양천구,여,에콰도르,0
6991,양천구,여,리비아,0
6992,양천구,여,덴마크,0
6993,양천구,여,르완다,0
6994,양천구,여,핀란드,0
6995,양천구,여,그리스,0
6996,양천구,여,벨로루시,1
6997,양천구,여,오스트리아,0
6998,양천구,여,콩고민주공화국,0
6999,양천구,여,탄자니아,0
7000,양천구,여,알제리,0
7001,양천구,여,기니,0
7002,양천구,여,코트디부아르,0
7003,양천구,여,말리,0
7004,양천구,여,튀니지,0
7005,양천구,여,헝가리,2
7006,양천구,여,아제르바이잔,0
7007,양천구,여,이스라엘,0
7008,양천구,여,베네수엘라,0
7009,양천구,여,칠레,0
7010,양천구,여,불가리아,0
7011,양천구,여,체코,0
7012,양천구,여,앙골라,0
7013,양천구,여,아르헨티나,0
7014,양천구,여,포르투갈,0
7015,양천구,여,(마카오),1
7016,양천구,여,투르크메니스탄,0
7017,양천구,여,감비아,0
7018,양천구,여,잠비아,0
7019,양천구,여,쿠웨이트,0
7020,양천구,여,과테말라,0
7021,양천구,여,부룬디,0
7022,양천구,여,짐바브웨,0
7023,양천구,여,크로아티아,0
7024,양천구,여,아르메니아,0
7025,양천구,여,리투아니아,1
7026,양천구,여,파라과이,0
7027,양천구,여,브루나이,0
7028,양천구,여,세르비아,0
7029,양천구,여,볼리비아,0
7030,양천구,여,도미니카공화국,0
7031,양천구,여,엘살바도르,0
7032,양천구,여,오만,0
7033,양천구,여,가봉,0
7034,양천구,여,코스타리카,0
7035,양천구,여,파나마,0
7036,양천구,여,슬로바키아,0
7037,양천구,여,팔레스타인,0
7038,양천구,여,피지,0
7039,양천구,여,온두라스,0
7040,양천구,여,몰도바,0
7041,양천구,여,부르키나파소,0
7042,양천구,여,조지아,0
7043,양천구,여,슬로베니아,0
7044,양천구,여,시에라리온,0
7045,양천구,여,자메이카,0
7046,양천구,여,모잠비크,0
7047,양천구,여,라트비아,0
7048,양천구,여,토고,0
7049,양천구,여,레바논,0
7050,양천구,여,니카라과,0
7051,양천구,여,말라위,0
7052,양천구,여,우루과이,0
7053,양천구,여,마다가스카르,0
7054,양천구,여,부탄,0
7055,양천구,여,모리셔스,0
7056,양천구,여,아이티,0
7057,양천구,여,쿠바,0
7058,양천구,여,콩고,0
7059,양천구,여,남수단공화국,0
7060,양천구,여,아이슬란드,0
7061,양천구,여,키프로스,0
7062,양천구,여,알바니아,0
7063,양천구,여,에스토니아,0
7064,양천구,여,트리니다드토바고,0
7065,양천구,여,베냉,0
7066,양천구,여,기니비사우,0
7067,양천구,여,차드,0
7068,양천구,여,에리트레아,0
7069,양천구,여,모리타니,0
7070,양천구,여,(영국외지민),0
7071,양천구,여,룩셈부르크,0
7072,양천구,여,소말리아,0
7073,양천구,여,마케도니아,0
7074,양천구,여,솔로몬군도,0
7075,양천구,여,바레인,0
7076,양천구,여,보츠와나,0
7077,양천구,여,중앙아프리카공화국,0
7078,양천구,여,카타르,0
7079,양천구,여,바하마,0
7080,양천구,여,바베이도스,0
7081,양천구,여,니제르,0
7082,양천구,여,세인트크리스토퍼네비스,0
7083,양천구,여,벨리즈,0
7084,양천구,여,몬테네그로,0
7085,양천구,여,보스니아-헤르체고비나,0
7086,양천구,여,파푸아뉴기니,0
7087,양천구,여,몰타,0
7088,양천구,여,코모로,0
7089,양천구,여,가이아나,0
7090,양천구,여,몰디브,0
7091,양천구,여,레소토,0
7092,양천구,여,수리남,0
7093,양천구,여,코소보,0
7094,양천구,여,스와질란드,0
7095,양천구,여,키리바시,0
7096,양천구,여,통가,0
7097,양천구,여,나우루,0
7098,양천구,여,바누아투,0
7099,양천구,여,세인트루시아,0
7100,양천구,여,팔라우,0
7101,양천구,여,나미비아,0
7102,양천구,여,적도기니,0
7103,양천구,여,도미니카연방,0
7104,양천구,여,카보베르데,0
7105,양천구,여,그레나다,0
7106,양천구,여,기타,0
7107,영등포구,남,한국계중국인,14714
7108,영등포구,남,중국,2731
7109,영등포구,남,베트남,79
7110,영등포구,남,우즈베키스탄,8
7111,영등포구,남,캄보디아,31
7112,영등포구,남,필리핀,23
7113,영등포구,남,인도네시아,69
7114,영등포구,남,네팔,35
7115,영등포구,남,태국,26
7116,영등포구,남,스리랑카,7
7117,영등포구,남,미국,106
7118,영등포구,남,미얀마,97
7119,영등포구,남,일본,40
7120,영등포구,남,몽골,16
7121,영등포구,남,(타이완),181
7122,영등포구,남,방글라데시,17
7123,영등포구,남,파키스탄,22
7124,영등포구,남,카자흐스탄,1
7125,영등포구,남,인도,27
7126,영등포구,남,러시아(연방),3
7127,영등포구,남,캐나다,31
7128,영등포구,남,키르기즈,1
7129,영등포구,남,영국,24
7130,영등포구,남,프랑스,20
7131,영등포구,남,이집트,9
7132,영등포구,남,우크라이나,2
7133,영등포구,남,말레이시아,3
7134,영등포구,남,독일,15
7135,영등포구,남,나이지리아,3
7136,영등포구,남,남아프리카공화국,6
7137,영등포구,남,동티모르,0
7138,영등포구,남,(홍콩),5
7139,영등포구,남,오스트레일리아,11
7140,영등포구,남,시리아,0
7141,영등포구,남,이란,4
7142,영등포구,남,가나,0
7143,영등포구,남,사우디아라비아,0
7144,영등포구,남,카메룬,0
7145,영등포구,남,터키,3
7146,영등포구,남,싱가포르,1
7147,영등포구,남,뉴질랜드,4
7148,영등포구,남,에티오피아,0
7149,영등포구,남,브라질,0
7150,영등포구,남,노르웨이,0
7151,영등포구,남,이탈리아,7
7152,영등포구,남,라오스,0
7153,영등포구,남,모로코,5
7154,영등포구,남,우간다,0
7155,영등포구,남,아일랜드,3
7156,영등포구,남,한국계러시아인,1
7157,영등포구,남,스페인,4
7158,영등포구,남,네덜란드,4
7159,영등포구,남,멕시코,1
7160,영등포구,남,예멘,1
7161,영등포구,남,아랍에미리트연합,0
7162,영등포구,남,타지키스탄,1
7163,영등포구,남,스웨덴,2
7164,영등포구,남,폴란드,1
7165,영등포구,남,라이베리아,0
7166,영등포구,남,케냐,0
7167,영등포구,남,이라크,0
7168,영등포구,남,요르단,1
7169,영등포구,남,세네갈,0
7170,영등포구,남,벨기에,2
7171,영등포구,남,페루,0
7172,영등포구,남,수단,0
7173,영등포구,남,콜롬비아,1
7174,영등포구,남,아프가니스탄,0
7175,영등포구,남,스위스,1
7176,영등포구,남,루마니아,0
7177,영등포구,남,에콰도르,0
7178,영등포구,남,리비아,1
7179,영등포구,남,덴마크,1
7180,영등포구,남,르완다,0
7181,영등포구,남,핀란드,0
7182,영등포구,남,그리스,0
7183,영등포구,남,벨로루시,0
7184,영등포구,남,오스트리아,3
7185,영등포구,남,콩고민주공화국,2
7186,영등포구,남,탄자니아,0
7187,영등포구,남,알제리,0
7188,영등포구,남,기니,0
7189,영등포구,남,코트디부아르,0
7190,영등포구,남,말리,0
7191,영등포구,남,튀니지,0
7192,영등포구,남,헝가리,0
7193,영등포구,남,아제르바이잔,2
7194,영등포구,남,이스라엘,0
7195,영등포구,남,베네수엘라,0
7196,영등포구,남,칠레,0
7197,영등포구,남,불가리아,0
7198,영등포구,남,체코,2
7199,영등포구,남,앙골라,0
7200,영등포구,남,아르헨티나,0
7201,영등포구,남,포르투갈,0
7202,영등포구,남,(마카오),0
7203,영등포구,남,투르크메니스탄,0
7204,영등포구,남,감비아,0
7205,영등포구,남,잠비아,0
7206,영등포구,남,쿠웨이트,0
7207,영등포구,남,과테말라,0
7208,영등포구,남,부룬디,0
7209,영등포구,남,짐바브웨,0
7210,영등포구,남,크로아티아,0
7211,영등포구,남,아르메니아,0
7212,영등포구,남,리투아니아,0
7213,영등포구,남,파라과이,0
7214,영등포구,남,브루나이,0
7215,영등포구,남,세르비아,0
7216,영등포구,남,볼리비아,0
7217,영등포구,남,도미니카공화국,0
7218,영등포구,남,엘살바도르,0
7219,영등포구,남,오만,0
7220,영등포구,남,가봉,0
7221,영등포구,남,코스타리카,0
7222,영등포구,남,파나마,0
7223,영등포구,남,슬로바키아,0
7224,영등포구,남,팔레스타인,0
7225,영등포구,남,피지,1
7226,영등포구,남,온두라스,0
7227,영등포구,남,몰도바,0
7228,영등포구,남,부르키나파소,0
7229,영등포구,남,조지아,0
7230,영등포구,남,슬로베니아,0
7231,영등포구,남,시에라리온,0
7232,영등포구,남,자메이카,0
7233,영등포구,남,모잠비크,1
7234,영등포구,남,라트비아,0
7235,영등포구,남,토고,0
7236,영등포구,남,레바논,0
7237,영등포구,남,니카라과,0
7238,영등포구,남,말라위,0
7239,영등포구,남,우루과이,0
7240,영등포구,남,마다가스카르,0
7241,영등포구,남,부탄,0
7242,영등포구,남,모리셔스,0
7243,영등포구,남,아이티,0
7244,영등포구,남,쿠바,0
7245,영등포구,남,콩고,1
7246,영등포구,남,남수단공화국,0
7247,영등포구,남,아이슬란드,0
7248,영등포구,남,키프로스,0
7249,영등포구,남,알바니아,0
7250,영등포구,남,에스토니아,0
7251,영등포구,남,트리니다드토바고,0
7252,영등포구,남,베냉,0
7253,영등포구,남,기니비사우,0
7254,영등포구,남,차드,0
7255,영등포구,남,에리트레아,0
7256,영등포구,남,모리타니,0
7257,영등포구,남,(영국외지민),0
7258,영등포구,남,룩셈부르크,0
7259,영등포구,남,소말리아,0
7260,영등포구,남,마케도니아,0
7261,영등포구,남,솔로몬군도,0
7262,영등포구,남,바레인,0
7263,영등포구,남,보츠와나,0
7264,영등포구,남,중앙아프리카공화국,0
7265,영등포구,남,카타르,0
7266,영등포구,남,바하마,0
7267,영등포구,남,바베이도스,0
7268,영등포구,남,니제르,0
7269,영등포구,남,세인트크리스토퍼네비스,0
7270,영등포구,남,벨리즈,0
7271,영등포구,남,몬테네그로,0
7272,영등포구,남,보스니아-헤르체고비나,0
7273,영등포구,남,파푸아뉴기니,0
7274,영등포구,남,몰타,0
7275,영등포구,남,코모로,0
7276,영등포구,남,가이아나,0
7277,영등포구,남,몰디브,0
7278,영등포구,남,레소토,0
7279,영등포구,남,수리남,0
7280,영등포구,남,코소보,0
7281,영등포구,남,스와질란드,0
7282,영등포구,남,키리바시,0
7283,영등포구,남,통가,0
7284,영등포구,남,나우루,0
7285,영등포구,남,바누아투,0
7286,영등포구,남,세인트루시아,0
7287,영등포구,남,팔라우,0
7288,영등포구,남,나미비아,0
7289,영등포구,남,적도기니,0
7290,영등포구,남,도미니카연방,0
7291,영등포구,남,카보베르데,0
7292,영등포구,남,그레나다,0
7293,영등포구,남,기타,1
7294,영등포구,여,한국계중국인,10717
7295,영등포구,여,중국,3296
7296,영등포구,여,베트남,201
7297,영등포구,여,우즈베키스탄,16
7298,영등포구,여,캄보디아,9
7299,영등포구,여,필리핀,67
7300,영등포구,여,인도네시아,65
7301,영등포구,여,네팔,12
7302,영등포구,여,태국,26
7303,영등포구,여,스리랑카,0
7304,영등포구,여,미국,73
7305,영등포구,여,미얀마,7
7306,영등포구,여,일본,141
7307,영등포구,여,몽골,18
7308,영등포구,여,(타이완),185
7309,영등포구,여,방글라데시,1
7310,영등포구,여,파키스탄,0
7311,영등포구,여,카자흐스탄,4
7312,영등포구,여,인도,11
7313,영등포구,여,러시아(연방),32
7314,영등포구,여,캐나다,16
7315,영등포구,여,키르기즈,4
7316,영등포구,여,영국,7
7317,영등포구,여,프랑스,8
7318,영등포구,여,이집트,2
7319,영등포구,여,우크라이나,4
7320,영등포구,여,말레이시아,8
7321,영등포구,여,독일,2
7322,영등포구,여,나이지리아,0
7323,영등포구,여,남아프리카공화국,4
7324,영등포구,여,동티모르,0
7325,영등포구,여,(홍콩),39
7326,영등포구,여,오스트레일리아,5
7327,영등포구,여,시리아,0
7328,영등포구,여,이란,0
7329,영등포구,여,가나,0
7330,영등포구,여,사우디아라비아,2
7331,영등포구,여,카메룬,0
7332,영등포구,여,터키,3
7333,영등포구,여,싱가포르,11
7334,영등포구,여,뉴질랜드,1
7335,영등포구,여,에티오피아,0
7336,영등포구,여,브라질,4
7337,영등포구,여,노르웨이,1
7338,영등포구,여,이탈리아,4
7339,영등포구,여,라오스,1
7340,영등포구,여,모로코,0
7341,영등포구,여,우간다,1
7342,영등포구,여,아일랜드,8
7343,영등포구,여,한국계러시아인,2
7344,영등포구,여,스페인,2
7345,영등포구,여,네덜란드,2
7346,영등포구,여,멕시코,2
7347,영등포구,여,예멘,1
7348,영등포구,여,아랍에미리트연합,1
7349,영등포구,여,타지키스탄,0
7350,영등포구,여,스웨덴,0
7351,영등포구,여,폴란드,3
7352,영등포구,여,라이베리아,0
7353,영등포구,여,케냐,1
7354,영등포구,여,이라크,0
7355,영등포구,여,요르단,0
7356,영등포구,여,세네갈,0
7357,영등포구,여,벨기에,2
7358,영등포구,여,페루,0
7359,영등포구,여,수단,0
7360,영등포구,여,콜롬비아,1
7361,영등포구,여,아프가니스탄,0
7362,영등포구,여,스위스,0
7363,영등포구,여,루마니아,1
7364,영등포구,여,에콰도르,1
7365,영등포구,여,리비아,1
7366,영등포구,여,덴마크,0
7367,영등포구,여,르완다,1
7368,영등포구,여,핀란드,1
7369,영등포구,여,그리스,0
7370,영등포구,여,벨로루시,3
7371,영등포구,여,오스트리아,0
7372,영등포구,여,콩고민주공화국,2
7373,영등포구,여,탄자니아,0
7374,영등포구,여,알제리,0
7375,영등포구,여,기니,0
7376,영등포구,여,코트디부아르,0
7377,영등포구,여,말리,0
7378,영등포구,여,튀니지,0
7379,영등포구,여,헝가리,0
7380,영등포구,여,아제르바이잔,0
7381,영등포구,여,이스라엘,1
7382,영등포구,여,베네수엘라,0
7383,영등포구,여,칠레,0
7384,영등포구,여,불가리아,2
7385,영등포구,여,체코,0
7386,영등포구,여,앙골라,0
7387,영등포구,여,아르헨티나,0
7388,영등포구,여,포르투갈,0
7389,영등포구,여,(마카오),0
7390,영등포구,여,투르크메니스탄,0
7391,영등포구,여,감비아,0
7392,영등포구,여,잠비아,0
7393,영등포구,여,쿠웨이트,0
7394,영등포구,여,과테말라,0
7395,영등포구,여,부룬디,0
7396,영등포구,여,짐바브웨,0
7397,영등포구,여,크로아티아,0
7398,영등포구,여,아르메니아,0
7399,영등포구,여,리투아니아,1
7400,영등포구,여,파라과이,0
7401,영등포구,여,브루나이,0
7402,영등포구,여,세르비아,0
7403,영등포구,여,볼리비아,0
7404,영등포구,여,도미니카공화국,0
7405,영등포구,여,엘살바도르,0
7406,영등포구,여,오만,0
7407,영등포구,여,가봉,0
7408,영등포구,여,코스타리카,0
7409,영등포구,여,파나마,0
7410,영등포구,여,슬로바키아,0
7411,영등포구,여,팔레스타인,0
7412,영등포구,여,피지,0
7413,영등포구,여,온두라스,0
7414,영등포구,여,몰도바,0
7415,영등포구,여,부르키나파소,0
7416,영등포구,여,조지아,0
7417,영등포구,여,슬로베니아,0
7418,영등포구,여,시에라리온,0
7419,영등포구,여,자메이카,0
7420,영등포구,여,모잠비크,0
7421,영등포구,여,라트비아,0
7422,영등포구,여,토고,0
7423,영등포구,여,레바논,0
7424,영등포구,여,니카라과,0
7425,영등포구,여,말라위,0
7426,영등포구,여,우루과이,0
7427,영등포구,여,마다가스카르,0
7428,영등포구,여,부탄,0
7429,영등포구,여,모리셔스,0
7430,영등포구,여,아이티,0
7431,영등포구,여,쿠바,0
7432,영등포구,여,콩고,0
7433,영등포구,여,남수단공화국,0
7434,영등포구,여,아이슬란드,0
7435,영등포구,여,키프로스,0
7436,영등포구,여,알바니아,0
7437,영등포구,여,에스토니아,0
7438,영등포구,여,트리니다드토바고,0
7439,영등포구,여,베냉,0
7440,영등포구,여,기니비사우,0
7441,영등포구,여,차드,0
7442,영등포구,여,에리트레아,0
7443,영등포구,여,모리타니,0
7444,영등포구,여,(영국외지민),0
7445,영등포구,여,룩셈부르크,0
7446,영등포구,여,소말리아,0
7447,영등포구,여,마케도니아,0
7448,영등포구,여,솔로몬군도,0
7449,영등포구,여,바레인,0
7450,영등포구,여,보츠와나,0
7451,영등포구,여,중앙아프리카공화국,0
7452,영등포구,여,카타르,0
7453,영등포구,여,바하마,0
7454,영등포구,여,바베이도스,0
7455,영등포구,여,니제르,0
7456,영등포구,여,세인트크리스토퍼네비스,0
7457,영등포구,여,벨리즈,0
7458,영등포구,여,몬테네그로,0
7459,영등포구,여,보스니아-헤르체고비나,0
7460,영등포구,여,파푸아뉴기니,0
7461,영등포구,여,몰타,0
7462,영등포구,여,코모로,0
7463,영등포구,여,가이아나,0
7464,영등포구,여,몰디브,0
7465,영등포구,여,레소토,0
7466,영등포구,여,수리남,0
7467,영등포구,여,코소보,0
7468,영등포구,여,스와질란드,0
7469,영등포구,여,키리바시,0
7470,영등포구,여,통가,0
7471,영등포구,여,나우루,0
7472,영등포구,여,바누아투,0
7473,영등포구,여,세인트루시아,0
7474,영등포구,여,팔라우,0
7475,영등포구,여,나미비아,0
7476,영등포구,여,적도기니,0
7477,영등포구,여,도미니카연방,0
7478,영등포구,여,카보베르데,0
7479,영등포구,여,그레나다,0
7480,영등포구,여,기타,2
7481,용산구,남,한국계중국인,653
7482,용산구,남,중국,282
7483,용산구,남,베트남,72
7484,용산구,남,우즈베키스탄,58
7485,용산구,남,캄보디아,25
7486,용산구,남,필리핀,154
7487,용산구,남,인도네시아,19
7488,용산구,남,네팔,21
7489,용산구,남,태국,87
7490,용산구,남,스리랑카,15
7491,용산구,남,미국,1524
7492,용산구,남,미얀마,21
7493,용산구,남,일본,796
7494,용산구,남,몽골,70
7495,용산구,남,(타이완),162
7496,용산구,남,방글라데시,81
7497,용산구,남,파키스탄,231
7498,용산구,남,카자흐스탄,30
7499,용산구,남,인도,251
7500,용산구,남,러시아(연방),56
7501,용산구,남,캐나다,161
7502,용산구,남,키르기즈,18
7503,용산구,남,영국,219
7504,용산구,남,프랑스,167
7505,용산구,남,이집트,407
7506,용산구,남,우크라이나,26
7507,용산구,남,말레이시아,249
7508,용산구,남,독일,259
7509,용산구,남,나이지리아,486
7510,용산구,남,남아프리카공화국,81
7511,용산구,남,동티모르,2
7512,용산구,남,(홍콩),18
7513,용산구,남,오스트레일리아,94
7514,용산구,남,시리아,7
7515,용산구,남,이란,36
7516,용산구,남,가나,73
7517,용산구,남,사우디아라비아,99
7518,용산구,남,카메룬,13
7519,용산구,남,터키,53
7520,용산구,남,싱가포르,17
7521,용산구,남,뉴질랜드,37
7522,용산구,남,에티오피아,32
7523,용산구,남,브라질,17
7524,용산구,남,노르웨이,5
7525,용산구,남,이탈리아,67
7526,용산구,남,라오스,13
7527,용산구,남,모로코,64
7528,용산구,남,우간다,47
7529,용산구,남,아일랜드,23
7530,용산구,남,한국계러시아인,2
7531,용산구,남,스페인,38
7532,용산구,남,네덜란드,25
7533,용산구,남,멕시코,13
7534,용산구,남,예멘,21
7535,용산구,남,아랍에미리트연합,30
7536,용산구,남,타지키스탄,6
7537,용산구,남,스웨덴,36
7538,용산구,남,폴란드,4
7539,용산구,남,라이베리아,63
7540,용산구,남,케냐,21
7541,용산구,남,이라크,39
7542,용산구,남,요르단,7
7543,용산구,남,세네갈,149
7544,용산구,남,벨기에,19
7545,용산구,남,페루,12
7546,용산구,남,수단,50
7547,용산구,남,콜롬비아,18
7548,용산구,남,아프가니스탄,17
7549,용산구,남,스위스,15
7550,용산구,남,루마니아,4
7551,용산구,남,에콰도르,8
7552,용산구,남,리비아,34
7553,용산구,남,덴마크,11
7554,용산구,남,르완다,6
7555,용산구,남,핀란드,5
7556,용산구,남,그리스,8
7557,용산구,남,벨로루시,4
7558,용산구,남,오스트리아,16
7559,용산구,남,콩고민주공화국,4
7560,용산구,남,탄자니아,15
7561,용산구,남,알제리,42
7562,용산구,남,기니,58
7563,용산구,남,코트디부아르,32
7564,용산구,남,말리,41
7565,용산구,남,튀니지,13
7566,용산구,남,헝가리,10
7567,용산구,남,아제르바이잔,8
7568,용산구,남,이스라엘,10
7569,용산구,남,베네수엘라,6
7570,용산구,남,칠레,10
7571,용산구,남,불가리아,6
7572,용산구,남,체코,4
7573,용산구,남,앙골라,30
7574,용산구,남,아르헨티나,4
7575,용산구,남,포르투갈,2
7576,용산구,남,(마카오),0
7577,용산구,남,투르크메니스탄,4
7578,용산구,남,감비아,42
7579,용산구,남,잠비아,12
7580,용산구,남,쿠웨이트,3
7581,용산구,남,과테말라,3
7582,용산구,남,부룬디,2
7583,용산구,남,짐바브웨,0
7584,용산구,남,크로아티아,1
7585,용산구,남,아르메니아,1
7586,용산구,남,리투아니아,0
7587,용산구,남,파라과이,4
7588,용산구,남,브루나이,0
7589,용산구,남,세르비아,2
7590,용산구,남,볼리비아,1
7591,용산구,남,도미니카공화국,1
7592,용산구,남,엘살바도르,1
7593,용산구,남,오만,0
7594,용산구,남,가봉,4
7595,용산구,남,코스타리카,1
7596,용산구,남,파나마,7
7597,용산구,남,슬로바키아,1
7598,용산구,남,팔레스타인,4
7599,용산구,남,피지,3
7600,용산구,남,온두라스,4
7601,용산구,남,몰도바,0
7602,용산구,남,부르키나파소,22
7603,용산구,남,조지아,9
7604,용산구,남,슬로베니아,0
7605,용산구,남,시에라리온,9
7606,용산구,남,자메이카,0
7607,용산구,남,모잠비크,1
7608,용산구,남,라트비아,2
7609,용산구,남,토고,1
7610,용산구,남,레바논,1
7611,용산구,남,니카라과,0
7612,용산구,남,말라위,0
7613,용산구,남,우루과이,1
7614,용산구,남,마다가스카르,0
7615,용산구,남,부탄,0
7616,용산구,남,모리셔스,0
7617,용산구,남,아이티,1
7618,용산구,남,쿠바,1
7619,용산구,남,콩고,2
7620,용산구,남,남수단공화국,0
7621,용산구,남,아이슬란드,0
7622,용산구,남,키프로스,0
7623,용산구,남,알바니아,0
7624,용산구,남,에스토니아,0
7625,용산구,남,트리니다드토바고,1
7626,용산구,남,베냉,1
7627,용산구,남,기니비사우,3
7628,용산구,남,차드,3
7629,용산구,남,에리트레아,0
7630,용산구,남,모리타니,0
7631,용산구,남,(영국외지민),0
7632,용산구,남,룩셈부르크,0
7633,용산구,남,소말리아,1
7634,용산구,남,마케도니아,0
7635,용산구,남,솔로몬군도,0
7636,용산구,남,바레인,0
7637,용산구,남,보츠와나,0
7638,용산구,남,중앙아프리카공화국,0
7639,용산구,남,카타르,5
7640,용산구,남,바하마,0
7641,용산구,남,바베이도스,0
7642,용산구,남,니제르,3
7643,용산구,남,세인트크리스토퍼네비스,0
7644,용산구,남,벨리즈,0
7645,용산구,남,몬테네그로,0
7646,용산구,남,보스니아-헤르체고비나,0
7647,용산구,남,파푸아뉴기니,0
7648,용산구,남,몰타,0
7649,용산구,남,코모로,0
7650,용산구,남,가이아나,0
7651,용산구,남,몰디브,0
7652,용산구,남,레소토,0
7653,용산구,남,수리남,0
7654,용산구,남,코소보,0
7655,용산구,남,스와질란드,0
7656,용산구,남,키리바시,0
7657,용산구,남,통가,0
7658,용산구,남,나우루,0
7659,용산구,남,바누아투,0
7660,용산구,남,세인트루시아,0
7661,용산구,남,팔라우,0
7662,용산구,남,나미비아,0
7663,용산구,남,적도기니,0
7664,용산구,남,도미니카연방,0
7665,용산구,남,카보베르데,0
7666,용산구,남,그레나다,0
7667,용산구,남,기타,3
7668,용산구,여,한국계중국인,681
7669,용산구,여,중국,484
7670,용산구,여,베트남,204
7671,용산구,여,우즈베키스탄,70
7672,용산구,여,캄보디아,46
7673,용산구,여,필리핀,496
7674,용산구,여,인도네시아,60
7675,용산구,여,네팔,12
7676,용산구,여,태국,115
7677,용산구,여,스리랑카,15
7678,용산구,여,미국,1142
7679,용산구,여,미얀마,24
7680,용산구,여,일본,741
7681,용산구,여,몽골,99
7682,용산구,여,(타이완),187
7683,용산구,여,방글라데시,39
7684,용산구,여,파키스탄,84
7685,용산구,여,카자흐스탄,38
7686,용산구,여,인도,122
7687,용산구,여,러시아(연방),166
7688,용산구,여,캐나다,84
7689,용산구,여,키르기즈,38
7690,용산구,여,영국,121
7691,용산구,여,프랑스,109
7692,용산구,여,이집트,18
